time,thermal
355.2691698074341,52197
357.3808169364929,52246
359.49204874038696,52295
361.6050879955292,52638
363.69797563552856,52786
365.7763867378235,53080
367.8852438926697,52884
369.9760420322418,52786
372.10141682624817,52589
374.2353677749634,52491
376.3612308502197,52786
378.45227694511414,52540
380.5561008453369,52393
382.6770119667053,52589
384.77515172958374,52589
386.90481996536255,52638
389.0192859172821,52442
391.17658281326294,52393
393.3393979072571,52491
395.4424777030945,52442
397.5364806652069,52638
399.6382088661194,52491
401.75209188461304,52687
403.8711988925934,52491
405.9931206703186,52393
408.1296877861023,52442
410.24262976646423,52393
412.37799882888794,52491
414.49215173721313,52442
416.6127109527588,52737
418.72038888931274,52589
420.8321967124939,52491
422.93811082839966,52687
425.0405960083008,52835
427.1321258544922,53178
429.225448846817,53325
431.35489892959595,53963
433.4595799446106,53718
435.57670187950134,53473
437.68258571624756,53522
439.7724506855011,53375
441.8799817562103,53571
443.975332736969,53424
446.0812337398529,53227
448.1804437637329,53178
450.277930021286,53031
452.39470076560974,53080
454.51728081703186,53129
456.62433981895447,53276
458.74848985671997,53031
460.8569679260254,52884
463.006707906723,52835
465.11772871017456,52835
467.2416157722473,52982
469.35675072669983,52982
471.47114086151123,53375
473.5740249156952,52933
475.6833539009094,52982
477.80216670036316,52786
479.9127690792084,52884
482.0214509963989,53031
484.1373608112335,52884
486.25469183921814,53129
488.3425018787384,53424
490.44227266311646,53571
492.54806780815125,54111
494.66749477386475,54356
496.76192593574524,54356
498.857843875885,53865
500.9692716598511,53620
503.09649682044983,53424
505.19645380973816,53522
507.3136067390442,53375
509.44297766685486,53276
511.5791277885437,53522
513.68905377388,53522
515.8095679283142,53227
517.9353756904602,53276
520.091011762619,53129
522.2260270118713,53080
524.3486149311066,53227
526.478492975235,53325
528.6115808486938,53129
530.713054895401,53325
532.8062436580658,53473
534.9130878448486,53424
537.0129818916321,53522
539.1167109012604,53522
541.260773897171,53276
543.4050648212433,53424
545.5199358463287,53227
547.6182148456573,53276
549.7198538780212,53375
551.8327066898346,53669
553.9431178569794,53473
556.0453329086304,53473
558.1469087600708,53522
560.2632188796997,53424
562.3950757980347,53571
564.5157587528229,53375
566.620297908783,53571
568.7273268699646,53375
570.8299520015717,53375
572.9395108222961,53375
575.0501079559326,53473
577.187285900116,53571
579.3133728504181,53522
581.4238479137421,53767
583.5264546871185,53424
585.6357266902924,53178
587.7633018493652,53424
589.8659179210663,53276
591.968151807785,53325
594.0583539009094,53325
596.1562738418579,53424
598.2709839344025,53424
600.3933827877045,53375
602.5080988407135,53424
604.6253328323364,53375
606.7264697551727,53571
608.8338968753815,53571
610.9574956893921,53325
613.0765099525452,53325
615.181352853775,53375
617.31227684021,53571
619.4393198490143,53375
621.5495808124542,53473
623.6580438613892,53276
625.8093218803406,53325
627.9284768104553,53178
630.0662097930908,53129
632.1925129890442,53227
634.30619597435,53375
636.4099547863007,53473
638.5092618465424,53129
640.6166727542877,53080
642.72509598732,53080
644.8197288513184,53129
646.9153909683228,53178
649.0376389026642,52982
651.1406426429749,53129
653.2666947841644,52933
655.4034240245819,53227
657.5079128742218,53178
659.6381738185883,53227
661.7396149635315,53227
663.8726620674133,53276
666.0013837814331,53031
668.1343839168549,53178
670.2571668624878,53080
672.3891987800598,53080
674.5111849308014,52982
676.6377108097076,53227
678.7542128562927,53227
680.8532817363739,53178
682.9727668762207,53080
685.1098158359528,53129
687.2154848575592,53473
689.2953388690948,53767
691.4065659046173,53963
693.5170247554779,53865
695.6399178504944,53718
697.7534096240997,53620
699.872410774231,53424
701.9893639087677,53473
704.1117277145386,53276
706.2493069171906,53375
708.3752558231354,53424
710.486891746521,53424
712.5903239250183,53522
714.7308616638184,53424
716.834902048111,53718
718.9533450603485,54111
721.0589497089386,54062
723.167576789856,54062
725.2877588272095,53865
727.3957777023315,53767
729.5068597793579,53571
731.6399638652802,53865
733.7714357376099,53718
735.8865578174591,53571
738.0156028270721,53718
740.1205837726593,53718
742.2231297492981,54012
744.3134698867798,54160
746.413831949234,54454
748.5078887939453,54552
750.6184709072113,54503
752.7300207614899,54601
754.8313128948212,54307
756.9365456104279,54307
759.0633459091187,54160
761.162734746933,53963
763.3451519012451,54062
765.4542398452759,53914
767.5800378322601,54062
769.6791360378265,54307
771.7724528312683,54454
773.8577558994293,54650
775.9473338127136,54945
778.0531227588654,55043
780.159824848175,54798
782.2652747631073,54601
784.3910999298096,54405
786.5036208629608,54650
788.6075599193573,54405
790.7279167175293,54258
792.8524789810181,54160
794.9747619628906,54111
797.0753827095032,54012
799.188010931015,54012
801.3075728416443,53963
803.4148268699646,53914
805.5201337337494,54012
807.6151208877563,54307
809.6955587863922,54601
811.7864608764648,54749
813.8944010734558,55043
816.0131378173828,54798
818.1130428314209,54700
820.2132580280304,54454
822.3171927928925,54111
824.4298219680786,54160
826.5407149791718,54454
828.6443529129028,54258
830.7628748416901,54160
832.8677697181702,54209
834.9772276878357,54209
837.0902829170227,54209
839.187549829483,54111
841.3151388168335,54062
843.4275767803192,53963
845.5589728355408,53816
847.6921648979187,54209
849.7878029346466,54258
851.8989267349243,54454
854.0131387710571,54356
856.1333067417145,54160
858.3294258117676,54111
860.4377508163452,54160
862.5574469566345,54160
864.6683428287506,53914
866.7963919639587,54258
868.9019317626953,54062
871.0062620639801,53816
873.1289217472076,53718
875.2594997882843,53620
877.3845918178558,53276
879.4979767799377,53325
881.6004028320312,53227
883.7108616828918,53276
885.823736667633,53080
887.937148809433,53129
890.0547168254852,52982
892.1832499504089,53031
894.2960178852081,53031
896.4407780170441,52884
898.5503017902374,52982
900.6723248958588,52982
902.7758610248566,52786
904.8800640106201,52982
906.9990558624268,52933
909.1410548686981,52933
911.2657227516174,52884
913.3787169456482,52982
915.5004487037659,52884
917.6324689388275,52786
919.7510278224945,52835
921.8704226016998,52835
923.9913759231567,52786
926.1037020683289,52835
928.19153881073,53178
930.280523777008,53473
932.3660800457001,53620
934.460432767868,53571
936.5938618183136,53473
938.7079627513885,53325
940.8081710338593,53276
942.9314749240875,53227
945.0312428474426,53031
947.152001619339,53129
949.2584156990051,53031
951.3788638114929,52933
953.482027053833,52982
955.5974278450012,52835
957.7306408882141,52884
959.8346257209778,52933
961.9468438625336,52982
964.0664489269257,52884
966.1653368473053,53080
968.2568137645721,53375
970.3458497524261,53522
972.4308717250824,53963
974.5160167217255,54062
976.636724948883,53816
978.7474896907806,53718
980.8570759296417,53473
982.9795489311218,53325
985.1040048599243,53325
987.2149488925934,53424
989.3337948322296,53325
991.4449758529663,53129
993.5581667423248,53129
995.6915628910065,53080
997.7987127304077,53031
999.904150724411,53080
1002.0162229537964,53129
1004.1277949810028,53178
1006.2176887989044,53375
1008.3111817836761,53718
1010.3950877189636,54111
1012.4909498691559,53718
1014.6185946464539,53767
1016.7308437824249,53571
1018.8575687408447,53473
1020.9684298038483,53325
1023.0892767906189,53276
1025.20631980896,53227
1027.342845916748,53129
1029.4470257759094,53325
1031.5696430206299,53620
1033.689404964447,53473
1035.822203874588,53375
1037.9301676750183,53276
1040.0414457321167,53375
1042.1535568237305,53522
1044.2561979293823,53571
1046.3667347431183,53424
1048.4596817493439,53424
1050.5664749145508,53571
1052.6748917102814,53669
1054.7757167816162,53718
1056.8885698318481,53963
1058.996200799942,54012
1061.1078488826752,53816
1063.2176377773285,53718
1065.3259508609772,53816
1067.4249567985535,54012
1069.5403246879578,54062
1071.6426167488098,54062
1073.7531387805939,53865
1075.8678679466248,53816
1077.9665658473969,53914
1080.073847770691,54012
1082.2017748355865,53914
1084.3362560272217,54012
1086.4425406455994,54307
1088.5389347076416,54160
1090.6506979465485,53816
1092.7776279449463,53914
1094.8894107341766,53767
1096.995288848877,53963
1099.0969378948212,53767
1101.2566118240356,53620
1103.3797357082367,53669
1105.4892597198486,53669
1107.6081328392029,53620
1109.7090668678284,53620
1111.823068857193,53718
1113.9291818141937,53669
1116.0446417331696,53718
1118.1498658657074,53865
1120.2483987808228,53865
1122.3676218986511,54209
1124.4495568275452,54405
1126.5604259967804,54650
1128.6395199298859,54945
1130.7447617053986,54847
1132.8645446300507,54847
1134.9761457443237,54601
1137.0943989753723,54749
1139.2060008049011,54503
1141.3357210159302,54798
1143.4645278453827,54700
1145.5750107765198,54601
1147.6877110004425,54503
1149.7877938747406,54650
1151.8865358829498,54896
1153.9705500602722,54994
1156.0673868656158,55141
1158.172780752182,55239
1160.2789278030396,55387
1162.3719477653503,55534
1164.496417760849,55387
1166.5913667678833,55583
1168.6728477478027,55288
1170.7826907634735,54994
1172.9142527580261,54896
1175.0234289169312,54896
1177.1089956760406,55190
1179.204274892807,55387
1181.3399386405945,55730
1183.4388618469238,55730
1185.545090675354,55436
1187.6614847183228,55141
1189.7956166267395,55043
1191.9081499576569,54945
1194.0000267028809,54749
1196.114875793457,54749
1198.2260496616364,54601
1200.3387100696564,54601
1202.4254438877106,54552
1204.5494947433472,54454
1206.6476607322693,54650
1208.7609038352966,54552
1210.8732838630676,54454
1212.9825308322906,54405
1215.0868878364563,54454
1217.2017998695374,54552
1219.328641653061,54454
1221.4299488067627,54798
1223.53182387352,54454
1225.6518847942352,54405
1227.769978761673,54503
1229.912440776825,54454
1232.0268008708954,54405
1234.1438858509064,54503
1236.344685792923,54552
1238.4481227397919,54552
1240.5653698444366,54356
1242.6909177303314,54356
1244.8004417419434,54454
1246.9273028373718,54454
1249.0624718666077,54454
1251.1770029067993,54405
1253.381731748581,54454
1255.4942438602448,54356
1257.6133198738098,54356
1259.7439687252045,54307
1261.8874287605286,54307
1263.9971237182617,54307
1266.102882862091,54160
1268.2003378868103,54209
1270.299638748169,54111
1272.4111778736115,53963
1274.5327098369598,54111
1276.6650907993317,54012
1278.7863879203796,54012
1280.8721196651459,53914
1282.976120710373,53718
1285.098031759262,53816
1287.214691877365,53816
1289.3327867984772,53718
1291.44251704216,54111
